rus_id,procedure,outcome,condition,rating
RUS_0940,Unfair,Gain,Unfair_Gain,7
RUS_0941,Fair,Loss,Fair_Loss,3
RUS_0941,Fair,Gain,Fair_Gain,6
RUS_0941,Unfair,Loss,Unfair_Loss,4
RUS_0941,Unfair,Gain,Unfair_Gain,6
RUS_0942,Fair,Loss,Fair_Loss,5
RUS_0942,Fair,Gain,Fair_Gain,6
RUS_0942,Unfair,Loss,Unfair_Loss,6
RUS_0942,Unfair,Gain,Unfair_Gain,7
RUS_0943,Fair,Loss,Fair_Loss,5
RUS_0943,Fair,Gain,Fair_Gain,6
RUS_0943,Unfair,Loss,Unfair_Loss,6
RUS_0943,Unfair,Gain,Unfair_Gain,7
RUS_0944,Fair,Loss,Fair_Loss,4
RUS_0944,Fair,Gain,Fair_Gain,6
RUS_0944,Unfair,Loss,Unfair_Loss,5
RUS_0944,Unfair,Gain,Unfair_Gain,6
RUS_0945,Fair,Loss,Fair_Loss,3
RUS_0945,Fair,Gain,Fair_Gain,6
RUS_0945,Unfair,Loss,Unfair_Loss,6
RUS_0945,Unfair,Gain,Unfair_Gain,7
RUS_0946,Fair,Loss,Fair_Loss,4
RUS_0946,Fair,Gain,Fair_Gain,6
RUS_0946,Unfair,Loss,Unfair_Loss,5
RUS_0946,Unfair,Gain,Unfair_Gain,6
RUS_0947,Fair,Loss,Fair_Loss,2
RUS_0947,Fair,Gain,Fair_Gain,6
RUS_0947,Unfair,Loss,Unfair_Loss,4
RUS_0947,Unfair,Gain,Unfair_Gain,6
RUS_0948,Fair,Loss,Fair_Loss,4
RUS_0948,Fair,Gain,Fair_Gain,6
RUS_0948,Unfair,Loss,Unfair_Loss,6
RUS_0948,Unfair,Gain,Unfair_Gain,7
RUS_0949,Fair,Loss,Fair_Loss,4
RUS_0949,Fair,Gain,Fair_Gain,6
RUS_0949,Unfair,Loss,Unfair_Loss,6
RUS_0949,Unfair,Gain,Unfair_Gain,7
RUS_0950,Fair,Loss,Fair_Loss,3
RUS_0950,Fair,Gain,Fair_Gain,6
RUS_0950,Unfair,Loss,Unfair_Loss,6
RUS_0950,Unfair,Gain,Unfair_Gain,7
RUS_0951,Fair,Loss,Fair_Loss,5
RUS_0951,Fair,Gain,Fair_Gain,6
RUS_0951,Unfair,Loss,Unfair_Loss,6
RUS_0951,Unfair,Gain,Unfair_Gain,7
RUS_0952,Fair,Loss,Fair_Loss,5
RUS_0952,Fair,Gain,Fair_Gain,6
RUS_0952,Unfair,Loss,Unfair_Loss,6
RUS_0952,Unfair,Gain,Unfair_Gain,7
RUS_0953,Fair,Loss,Fair_Loss,5
RUS_0953,Fair,Gain,Fair_Gain,6
RUS_0953,Unfair,Loss,Unfair_Loss,7
RUS_0953,Unfair,Gain,Unfair_Gain,7
RUS_0954,Fair,Loss,Fair_Loss,3
RUS_0954,Fair,Gain,Fair_Gain,6
RUS_0954,Unfair,Loss,Unfair_Loss,5
RUS_0954,Unfair,Gain,Unfair_Gain,7
RUS_0955,Fair,Loss,Fair_Loss,4
RUS_0955,Fair,Gain,Fair_Gain,6
RUS_0955,Unfair,Loss,Unfair_Loss,6
RUS_0955,Unfair,Gain,Unfair_Gain,7
RUS_0956,Fair,Loss,Fair_Loss,5
RUS_0956,Fair,Gain,Fair_Gain,6
RUS_0956,Unfair,Loss,Unfair_Loss,6
RUS_0956,Unfair,Gain,Unfair_Gain,7
RUS_0957,Fair,Loss,Fair_Loss,5
RUS_0957,Fair,Gain,Fair_Gain,6
RUS_0957,Unfair,Loss,Unfair_Loss,6
RUS_0957,Unfair,Gain,Unfair_Gain,7
RUS_0958,Fair,Loss,Fair_Loss,5
RUS_0958,Fair,Gain,Fair_Gain,6
RUS_0958,Unfair,Loss,Unfair_Loss,6
RUS_0958,Unfair,Gain,Unfair_Gain,7
RUS_0959,Fair,Loss,Fair_Loss,4
RUS_0959,Fair,Gain,Fair_Gain,6
RUS_0959,Unfair,Loss,Unfair_Loss,6
RUS_0959,Unfair,Gain,Unfair_Gain,7
RUS_0960,Fair,Loss,Fair_Loss,3
RUS_0960,Fair,Gain,Fair_Gain,6
RUS_0960,Unfair,Loss,Unfair_Loss,5
RUS_0960,Unfair,Gain,Unfair_Gain,6
RUS_0961,Fair,Loss,Fair_Loss,3
RUS_0961,Fair,Gain,Fair_Gain,6
RUS_0961,Unfair,Loss,Unfair_Loss,5
RUS_0961,Unfair,Gain,Unfair_Gain,6
RUS_0962,Fair,Loss,Fair_Loss,4
RUS_0962,Fair,Gain,Fair_Gain,6
RUS_0962,Unfair,Loss,Unfair_Loss,6
RUS_0962,Unfair,Gain,Unfair_Gain,7
RUS_0963,Fair,Loss,Fair_Loss,4
RUS_0963,Fair,Gain,Fair_Gain,6
RUS_0963,Unfair,Loss,Unfair_Loss,6
RUS_0963,Unfair,Gain,Unfair_Gain,7
RUS_0964,Fair,Loss,Fair_Loss,5
RUS_0964,Fair,Gain,Fair_Gain,6
RUS_0964,Unfair,Loss,Unfair_Loss,7
RUS_0964,Unfair,Gain,Unfair_Gain,7
RUS_0965,Fair,Loss,Fair_Loss,5
RUS_0965,Fair,Gain,Fair_Gain,6
RUS_0965,Unfair,Loss,Unfair_Loss,5
RUS_0965,Unfair,Gain,Unfair_Gain,7
RUS_0966,Fair,Loss,Fair_Loss,3
RUS_0966,Fair,Gain,Fair_Gain,6
RUS_0966,Unfair,Loss,Unfair_Loss,6
RUS_0966,Unfair,Gain,Unfair_Gain,7
RUS_0967,Fair,Loss,Fair_Loss,5
RUS_0967,Fair,Gain,Fair_Gain,6
RUS_0967,Unfair,Loss,Unfair_Loss,6
RUS_0967,Unfair,Gain,Unfair_Gain,7
RUS_0968,Fair,Loss,Fair_Loss,5
RUS_0968,Fair,Gain,Fair_Gain,6
RUS_0968,Unfair,Loss,Unfair_Loss,6
RUS_0968,Unfair,Gain,Unfair_Gain,7
RUS_0969,Fair,Loss,Fair_Loss,4
RUS_0969,Fair,Gain,Fair_Gain,6
RUS_0969,Unfair,Loss,Unfair_Loss,6
RUS_0969,Unfair,Gain,Unfair_Gain,7
RUS_0970,Fair,Loss,Fair_Loss,4
RUS_0970,Fair,Gain,Fair_Gain,6
RUS_0970,Unfair,Loss,Unfair_Loss,6
RUS_0970,Unfair,Gain,Unfair_Gain,7
RUS_0971,Fair,Loss,Fair_Loss,3
RUS_0971,Fair,Gain,Fair_Gain,7
RUS_0971,Unfair,Loss,Unfair_Loss,5
RUS_0971,Unfair,Gain,Unfair_Gain,7
RUS_0972,Fair,Loss,Fair_Loss,3
RUS_0972,Fair,Gain,Fair_Gain,6
RUS_0972,Unfair,Loss,Unfair_Loss,6
RUS_0972,Unfair,Gain,Unfair_Gain,7
RUS_0973,Fair,Loss,Fair_Loss,4
RUS_0973,Fair,Gain,Fair_Gain,6
RUS_0973,Unfair,Loss,Unfair_Loss,6
RUS_0973,Unfair,Gain,Unfair_Gain,7
RUS_0974,Fair,Loss,Fair_Loss,3
RUS_0974,Fair,Gain,Fair_Gain,6
RUS_0974,Unfair,Loss,Unfair_Loss,6
RUS_0974,Unfair,Gain,Unfair_Gain,7
RUS_0975,Fair,Loss,Fair_Loss,4
RUS_0975,Fair,Gain,Fair_Gain,6
RUS_0975,Unfair,Loss,Unfair_Loss,6
RUS_0975,Unfair,Gain,Unfair_Gain,7
RUS_0976,Fair,Loss,Fair_Loss,4
RUS_0976,Fair,Gain,Fair_Gain,6
RUS_0976,Unfair,Loss,Unfair_Loss,6
RUS_0976,Unfair,Gain,Unfair_Gain,7
RUS_0977,Fair,Loss,Fair_Loss,4
RUS_0977,Fair,Gain,Fair_Gain,6
RUS_0977,Unfair,Loss,Unfair_Loss,6
RUS_0977,Unfair,Gain,Unfair_Gain,6
RUS_0978,Fair,Loss,Fair_Loss,5
RUS_0978,Fair,Gain,Fair_Gain,6
RUS_0978,Unfair,Loss,Unfair_Loss,6
RUS_0978,Unfair,Gain,Unfair_Gain,7
RUS_0979,Fair,Loss,Fair_Loss,3
RUS_0979,Fair,Gain,Fair_Gain,6
RUS_0979,Unfair,Loss,Unfair_Loss,5
RUS_0979,Unfair,Gain,Unfair_Gain,7
RUS_0980,Fair,Loss,Fair_Loss,3
RUS_0980,Fair,Gain,Fair_Gain,6
RUS_0980,Unfair,Loss,Unfair_Loss,6
RUS_0980,Unfair,Gain,Unfair_Gain,7
RUS_0981,Fair,Loss,Fair_Loss,3
RUS_0981,Fair,Gain,Fair_Gain,6
RUS_0981,Unfair,Loss,Unfair_Loss,5
RUS_0981,Unfair,Gain,Unfair_Gain,7
RUS_0982,Fair,Loss,Fair_Loss,4
RUS_0982,Fair,Gain,Fair_Gain,6
RUS_0982,Unfair,Loss,Unfair_Loss,6
RUS_0982,Unfair,Gain,Unfair_Gain,7
RUS_0983,Fair,Loss,Fair_Loss,4
RUS_0983,Fair,Gain,Fair_Gain,6
RUS_0983,Unfair,Loss,Unfair_Loss,6
RUS_0983,Unfair,Gain,Unfair_Gain,7
RUS_0984,Fair,Loss,Fair_Loss,2
RUS_0984,Fair,Gain,Fair_Gain,6
RUS_0984,Unfair,Loss,Unfair_Loss,6
RUS_0984,Unfair,Gain,Unfair_Gain,7
RUS_0985,Fair,Loss,Fair_Loss,4
RUS_0985,Fair,Gain,Fair_Gain,6
RUS_0985,Unfair,Loss,Unfair_Loss,6
RUS_0985,Unfair,Gain,Unfair_Gain,7
RUS_0986,Fair,Loss,Fair_Loss,4
RUS_0986,Fair,Gain,Fair_Gain,6
RUS_0986,Unfair,Loss,Unfair_Loss,6
RUS_0986,Unfair,Gain,Unfair_Gain,6
RUS_0987,Fair,Loss,Fair_Loss,4
RUS_0987,Fair,Gain,Fair_Gain,6
RUS_0987,Unfair,Loss,Unfair_Loss,5
RUS_0987,Unfair,Gain,Unfair_Gain,7
RUS_0988,Fair,Loss,Fair_Loss,4
RUS_0988,Fair,Gain,Fair_Gain,6
RUS_0988,Unfair,Loss,Unfair_Loss,6
RUS_0988,Unfair,Gain,Unfair_Gain,7
RUS_0989,Fair,Loss,Fair_Loss,3
RUS_0989,Fair,Gain,Fair_Gain,6
RUS_0989,Unfair,Loss,Unfair_Loss,4
RUS_0989,Unfair,Gain,Unfair_Gain,6
RUS_0990,Fair,Loss,Fair_Loss,4
RUS_0990,Fair,Gain,Fair_Gain,6
RUS_0990,Unfair,Loss,Unfair_Loss,5
RUS_0990,Unfair,Gain,Unfair_Gain,7
RUS_0991,Fair,Loss,Fair_Loss,3
RUS_0991,Fair,Gain,Fair_Gain,6
RUS_0991,Unfair,Loss,Unfair_Loss,6
RUS_0991,Unfair,Gain,Unfair_Gain,7
RUS_0992,Fair,Loss,Fair_Loss,3
RUS_0992,Fair,Gain,Fair_Gain,6
RUS_0992,Unfair,Loss,Unfair_Loss,6
RUS_0992,Unfair,Gain,Unfair_Gain,7
RUS_0993,Fair,Loss,Fair_Loss,4
RUS_0993,Fair,Gain,Fair_Gain,6
RUS_0993,Unfair,Loss,Unfair_Loss,5
RUS_0993,Unfair,Gain,Unfair_Gain,7
RUS_0994,Fair,Loss,Fair_Loss,4
RUS_0994,Fair,Gain,Fair_Gain,6
RUS_0994,Unfair,Loss,Unfair_Loss,6
RUS_0994,Unfair,Gain,Unfair_Gain,7
RUS_0995,Fair,Loss,Fair_Loss,4
RUS_0995,Fair,Gain,Fair_Gain,6
RUS_0995,Unfair,Loss,Unfair_Loss,6
RUS_0995,Unfair,Gain,Unfair_Gain,7
RUS_0996,Fair,Loss,Fair_Loss,4
RUS_0996,Fair,Gain,Fair_Gain,6
RUS_0996,Unfair,Loss,Unfair_Loss,6
RUS_0996,Unfair,Gain,Unfair_Gain,7
RUS_0997,Fair,Loss,Fair_Loss,4
RUS_0997,Fair,Gain,Fair_Gain,6
RUS_0997,Unfair,Loss,Unfair_Loss,5
RUS_0997,Unfair,Gain,Unfair_Gain,7
RUS_0998,Fair,Loss,Fair_Loss,3
RUS_0998,Fair,Gain,Fair_Gain,6
RUS_0998,Unfair,Loss,Unfair_Loss,6
RUS_0998,Unfair,Gain,Unfair_Gain,7
RUS_0999,Fair,Loss,Fair_Loss,4
RUS_0999,Fair,Gain,Fair_Gain,6
RUS_0999,Unfair,Loss,Unfair_Loss,6
RUS_0999,Unfair,Gain,Unfair_Gain,7
RUS_1000,Fair,Loss,Fair_Loss,2
RUS_1000,Fair,Gain,Fair_Gain,6
RUS_1000,Unfair,Loss,Unfair_Loss,6
RUS_1000,Unfair,Gain,Unfair_Gain,7
